Temperature,Actual Conductivity,Dissolved Oxygen,Turbidity,Chlorophyll-a
29.68527,112.324,8.923499,99.78426,65.87012
29.66602,112.2566,8.087845,118.2221,58.80462
29.62759,112.2585,7.989833,120.8878,66.5688
29.61017,112.7576,6.757771,93.45054,63.94719
29.58372,112.0313,7.978933,138.4701,63.85897
29.55209,111.8529,7.98893,97.79234,67.43579
29.52883,111.8318,8.082465,128.0331,71.86259
29.5053,111.9317,7.697435,96.32589,69.22098
29.49352,112.4016,6.896934,118.1226,60.53899
29.46402,112.8504,6.089645,118.8718,61.14881
29.43914,112.7298,6.424696,149.2399,66.43427
29.41361,112.7046,5.967647,122.6203,62.87719
29.3956,112.3726,6.324324,120.1451,57.96226
29.37577,112.6394,5.678728,111.3981,62.34767
29.34843,112.4888,5.587805,99.85822,58.82857
29.32734,112.3729,5.764593,99.57141,59.04978
29.3097,112.4304,5.581132,114.0602,56.37165
29.2935,112.9633,4.747134,111.9329,54.14548
29.2793,112.929,4.55476,124.1413,53.08367
29.26,113.0991,3.753771,120.6223,50.07334
29.244,113.6305,3.349615,92.60734,50.46796
29.22198,113.6948,3.44436,142.6542,49.2632
29.22096,114.3327,2.754233,145.4016,48.12339
29.21669,114.6443,2.618405,102.1048,50.47496
29.20462,114.327,2.69429,138.5345,48.69352
29.20979,114.1964,2.700648,129.0361,47.4236
29.21007,114.1257,2.807066,117.6639,50.3558
29.2026,113.5003,3.063959,139.6087,50.08541
29.20392,113.8564,3.2047,138.1016,53.23317
29.2072,113.7247,3.409207,133.8546,47.35254
29.20552,113.1824,3.520278,130.0286,48.8666
29.21422,113.151,3.642138,150.0249,46.45419
29.23352,113.043,3.56192,186.1868,49.77366
29.23284,113.0424,4.228556,197.2899,47.14069
29.20784,113.0156,3.909833,134.5572,47.26008
29.24971,113.2852,4.861277,121.2541,48.9437
29.2207,113.2646,4.459221,205.9152,46.66763
29.26891,113.2798,4.73,117.5967,50.50826
29.3254,113.3337,5.238181,157.6905,51.38352
29.28861,113.3584,5.041659,150.0541,52.5264
29.29472,113.1904,4.887444,248.6825,51.57762
29.24606,113.5412,4.084382,140.2777,49.47994
29.37029,113.4251,5.604646,153.2046,63.03843
29.42038,113.2094,6.441572,150.1966,70.73862
29.31758,113.4014,4.893188,233.0339,56.66266
29.29366,113.4135,4.738907,155.6866,58.30981
29.44751,113.2755,6.547415,180.6721,74.39051
29.34942,113.3725,5.048785,155.9439,68.88516
29.39458,113.4466,5.03292,199.5834,68.04501
29.39537,113.7641,4.530388,264.6738,77.38017
29.49419,113.5132,6.268815,213.391,74.827
29.40974,113.5398,5.259004,198.2133,81.53262
29.49739,113.1374,6.534225,202.8302,83.4429
29.40223,113.5562,5.842821,187.2937,73.69823
29.41816,113.2949,5.445652,163.9252,70.48267
29.45406,113.4681,5.341295,208.9656,75.93437
30.13969,114.3248,10.45442,184.1435,76.99754
29.8042,113.7992,8.316409,172.1404,77.21305
29.54602,113.7136,6.152526,182.5823,72.43945
29.38252,113.7122,4.588169,178.2651,69.57825
29.56053,114.1317,5.559403,176.2541,69.65391
29.74048,114.3087,6.822653,201.5617,72.89756
29.49438,113.8456,5.271459,171.8111,76.79755
29.74435,114.1502,6.683953,201.4309,78.92252
29.79871,114.2058,7.362504,195.761,74.70115
29.7945,114.2445,7.56389,222.1676,78.88327
29.67143,114.0852,6.506974,255.4507,86.28329
29.76287,114.2971,7.426082,215.5206,79.70483
29.6914,114.3383,6.214455,218.6806,87.24448
29.59125,114.0278,5.716871,171.0452,88.53666
29.62259,113.8913,6.03205,223.7239,77.22641
29.5826,113.6669,5.777301,175.1344,76.45613
29.78765,114.0999,7.236515,240.1003,80.53749
30.02869,112.8982,8.549008,245.8976,88.67459
29.86524,113.4899,7.801337,198.5782,80.37994
29.79699,113.7959,6.866263,263.6041,79.9928
29.65005,114.2126,5.486065,286.1492,74.17359
29.71901,112.1248,6.144295,156.9999,69.61089
30.01011,109.7057,9.207578,222.9169,72.19582
29.84506,112.0514,6.641149,223.0079,69.79208
29.91203,109.8611,7.763048,273.0929,67.50654
29.73831,112.6027,5.731933,178.2506,69.66349
29.75525,112.0249,5.720932,239.3705,69.79843
29.87856,111.1133,6.548743,187.4545,69.182
29.95817,112.3967,7.862343,164.4765,71.16493
30.0431,111.7813,9.303283,258.2513,73.47633
29.80804,112.9442,5.463131,201.1972,71.46194
29.72949,113.2714,5.058939,179.0709,64.07123
29.81802,113.542,5.323946,213.9325,67.10137
29.91866,112.1679,7.012431,185.2316,67.3959
29.95375,111.2732,8.411813,209.1182,73.52887
29.92179,111.831,8.420462,177.2123,76.02627
29.8916,111.8935,8.100958,197.8482,69.08603
29.8236,111.9054,8.014407,202.5596,71.10949
29.79065,111.9316,8.037474,376.5686,71.00529
29.80901,112.1588,7.84387,207.6145,74.81698
29.82792,111.824,8.222178,280.1613,73.63226
29.82093,111.5322,8.337548,306.6308,77.35766
29.82301,111.6221,8.660995,195.0225,76.08083
29.77189,111.3936,8.083919,263.9935,78.68107
29.67341,113.3241,5.25745,210.2249,72.42117
29.68323,110.7949,7.339835,197.0557,68.94256
29.6333,111.2442,7.181995,188.874,72.97335
29.63116,111.0103,6.286375,220.2177,73.20084
29.62579,110.4703,7.608492,212.0314,69.23393
29.60251,110.5936,7.144132,186.5899,71.57228
29.58351,110.5156,7.24132,270.381,69.12344
29.56689,110.6924,6.90799,274.0485,70.85805
29.56414,110.9528,6.640051,218.5968,67.07205
29.52847,110.8884,6.283491,199.4532,73.38665
29.50133,111.2729,6.257512,188.7758,66.08598
29.48137,110.9791,6.196574,161.8801,73.37553
29.46243,111.1738,5.876726,163.7714,63.11886
29.43597,110.5515,6.151474,257.9,70.00616
29.41326,110.8877,5.506664,179.2465,62.7884
29.38907,110.7771,5.623394,167.5918,58.77614
29.37728,110.7221,5.77427,148.3505,60.91638
29.36393,110.9454,5.275322,150.2238,61.91184
29.35261,111.0771,5.208822,280.1159,56.64488
29.33835,110.8042,5.095531,196.1638,53.37891
29.33475,111.1553,5.032186,179.9977,53.20562
29.34287,111.0124,5.190642,282.3977,55.06647
29.34429,111.1765,4.724128,242.1876,53.66755
29.33809,112.4063,4.255811,200.0394,55.87794
29.34646,111.2039,4.904886,148.5574,50.10448
29.33925,111.9233,4.415619,199.0722,52.24026
29.34008,111.3455,4.41714,180.9315,50.95517
29.32332,110.9071,5.064719,204.8262,48.35991
29.33574,111.2439,4.909977,251.6478,50.90471
29.34688,110.9667,5.326547,229.1554,47.82097
29.34726,111.0843,5.085559,212.857,49.39833
29.33274,111.3618,4.584816,254.2812,50.63116
29.38601,111.2727,5.292541,188.1547,50.04557
29.36398,111.5802,4.777906,206.0408,52.35424
29.39893,111.2679,5.445153,230.3817,53.5425
29.37661,111.2325,5.216238,250.245,53.10156
29.41992,111.4077,5.536465,212.7395,53.85706
29.37588,111.747,4.790677,185.529,53.57929
29.39651,111.7376,5.093389,203.8021,52.87742
29.40465,111.832,5.168575,172.5379,57.52618
29.36266,111.9724,4.349166,217.0747,52.65559
29.40578,111.9238,4.526586,144.1456,58.07906
29.41419,111.7643,5.069275,157.7147,57.85195
29.48171,111.8984,5.734747,283.6847,64.42089
29.43779,112.5872,4.510076,181.346,65.22116
29.46458,111.2958,5.908049,225.7891,73.75015
29.49099,111.7299,5.85193,252.4938,68.31099
29.49587,111.2296,6.5343,210.2682,76.71507
29.59664,111.1851,8.338353,253.4308,82.82579
29.4983,111.4792,6.421432,192.3554,75.46044
29.44731,111.6146,5.612303,202.9305,72.28156
29.52735,111.4135,6.653481,241.7286,75.1526
29.56644,111.5068,6.923911,207.1761,77.27238
29.55978,111.4567,6.752662,205.4309,77.14058
29.50341,111.3378,6.336804,186.9504,76.26928
29.45829,111.5147,5.663242,189.8383,71.51772
29.46762,111.721,5.535965,164.807,65.71355
29.6711,111.2974,7.56863,195.1083,77.2678
29.59426,111.2779,6.822803,279.814,81.5737
29.71995,111.4975,8.065781,229.0592,76.68233
29.55201,111.8823,5.86376,188.696,76.50463
29.53236,112.468,5.134775,208.2755,65.69784
29.5354,111.5782,5.884187,240.2749,71.08324
29.55082,111.6955,5.592547,308.5623,70.99724
29.79743,111.9543,7.449687,189.6787,69.70164
29.81815,112.0689,6.890788,167.977,71.30947
29.57789,112.4892,5.516841,176.7506,66.52725
29.54144,112.3508,5.0609,155.7716,70.51733
29.49583,112.3764,4.748635,170.44,58.58237
29.59244,111.9554,6.889359,161.582,67.51807
29.61755,112.114,7.484018,144.5353,65.5442
29.57447,112.0403,5.239925,222.212,66.26915
29.61974,111.91,5.289295,173.1263,59.44091
29.69013,111.8948,7.508832,155.2496,64.4212
29.71502,111.8072,9.106673,178.0066,62.43344
29.6647,111.839,7.263953,187.7971,64.97987
29.71037,111.6712,9.864643,145.3611,58.51887
29.66766,110.7498,7.92929,168.1706,64.7579
29.66489,111.8838,6.412709,201.3908,57.99203
29.66811,111.6917,6.468135,158.0423,58.19307
29.64984,111.6782,6.225433,161.5388,61.70682
29.69937,113.0553,11.3218,213.7382,73.00059
29.65912,113.2298,11.25984,194.9551,68.86792
29.5959,111.7487,8.570214,206.5399,57.25983
29.58657,111.2801,9.1952,171.2195,66.13701
29.60453,111.6831,9.856489,168.9575,61.25515
29.59451,111.175,8.946948,190.9036,62.92979
29.56101,111.5173,9.555145,209.341,69.72633
29.53681,111.3995,8.837029,244.5041,60.72375
29.51347,111.2115,8.031121,200.5273,65.99696
29.48847,111.2218,8.31789,242.4389,61.35516
29.47052,111.7161,7.311,334.2621,62.68837
29.43339,110.9853,7.38099,264.3548,66.43894
29.41185,111.062,7.46232,289.6759,64.2422
29.39304,111.5068,6.289146,249.3246,62.48479
29.37368,111.2981,5.850368,221.6789,64.54234
29.34727,112.2055,5.562612,282.9825,60.49279
29.33397,112.0504,5.375411,197.3041,60.32298
29.30493,111.5429,5.167049,164.7443,60.26806
29.29696,111.6869,5.089345,177.0154,62.50863
29.28898,111.7157,4.583011,149.8194,59.0007
29.26561,112.1372,4.438978,143.1428,60.2682
29.26047,113.1367,3.901079,241.9381,53.86893
29.25136,112.7085,3.835737,204.414,56.42719
29.23646,112.3978,3.730479,227.2574,56.32357
29.22885,112.3835,3.206192,137.4794,57.44328
29.21861,112.032,3.848137,125.4441,55.01649
29.20526,112.0973,3.803869,139.6341,56.16087
29.1972,112.1134,3.430686,145.7754,52.44676
29.18681,112.1755,4.063205,170.7307,50.76451
29.17183,111.9807,4.483103,146.8018,59.40471
29.16054,111.019,4.117598,141.1874,59.83991
29.14304,112.0208,3.697901,236.5349,63.39981
29.12778,111.9503,4.087347,237.6462,54.87917
29.13054,111.9474,3.40267,206.3721,50.85557
29.12389,111.5451,3.940725,171.1978,54.82843
29.10893,111.5301,4.167886,153.2499,60.73064
29.10983,111.8342,4.076833,281.4403,63.23575
29.09589,111.8431,4.067605,191.875,60.9384
29.08431,111.6145,4.059948,245.7786,63.03115
29.07504,111.5825,4.128924,147.7991,60.62394
29.10765,111.6772,4.106542,232.0888,72.04202
29.10196,111.7959,3.821964,160.0141,64.44312
29.08844,111.6853,4.281829,159.0964,60.49551
29.09371,111.6131,4.590208,154.8426,64.37352
29.10953,111.7992,3.917081,180.7201,61.32144
29.10836,111.7146,4.229929,186.4715,61.52992
29.09971,111.6978,4.059972,243.5756,62.92429
29.09616,111.7414,3.922984,274.9401,65.30186
29.08317,111.829,3.951018,181.9717,62.5079
29.07816,111.8626,3.802566,185.3589,58.69856
29.07183,111.8956,3.580378,163.7055,57.31991
29.06963,111.855,3.926347,167.0777,59.99397
29.106,111.6672,4.286965,217.5845,59.35474
29.11723,111.6356,4.402066,188.3798,59.18258
29.14774,111.5478,4.827202,234.1019,62.22857
29.16148,111.342,5.578284,218.7468,64.12395
29.13842,111.5015,4.866337,153.4144,69.34965
29.15586,111.5882,4.771561,139.8938,61.65955
29.15129,111.6738,5.17101,146.8622,60.01576
29.17154,111.7955,5.012207,156.09,60.05064
29.16505,111.649,4.629722,147.4505,59.98653
29.17837,111.5444,5.499365,159.9819,60.0781
29.17684,111.62,5.223381,146.659,57.4758
29.19119,111.7692,5.513901,144.1343,64.11895
29.17848,111.5812,5.465619,128.8847,56.58337
29.23051,111.5304,5.851862,119.9512,69.12145
29.28412,111.4568,6.799536,155.9666,69.95864
29.34871,111.4266,7.720148,151.1374,82.59573
29.31863,111.4744,7.334673,187.4544,80.25908
29.28543,111.6883,6.455505,178.6512,76.97189
29.32901,111.6015,7.227835,153.0475,89.30812
29.26925,111.7001,6.361044,134.8232,80.27151
29.18253,111.8489,4.785825,142.9235,78.35117
29.25961,111.6164,5.130446,181.9123,83.58511
29.34027,111.6336,6.670504,152.9605,85.9881
29.30867,111.9051,5.219684,151.78,82.07305
29.29245,112.2284,5.068191,111.3292,72.58669
29.31035,111.8248,5.434453,185.018,83.6162
29.27348,111.8792,4.601508,137.8801,82.66048
29.30456,112.0502,5.296347,104.153,78.16486
29.27949,111.8793,5.376856,114.9959,79.71094
29.41041,111.6404,6.901839,110.487,80.77327
29.3316,112.1691,5.371832,109.8498,76.50451
29.31532,112.1584,4.918001,147.3339,79.57658
29.30148,112.1498,4.641731,159.2871,79.45196
29.35015,112.741,4.698804,210.4555,79.23037
29.36838,112.5034,5.277683,171.0114,73.78015
29.32001,112.4187,6.837705,151.8996,78.8324
29.40144,112.6664,6.886565,158.843,77.94584
29.37103,112.0019,7.897373,93.04317,77.6644
29.31002,112.2268,4.828246,134.0728,77.4544
29.31079,112.2759,5.197138,106.9774,75.67799
29.30696,111.7265,4.848131,104.9076,81.11938
29.32342,111.946,5.447726,171.6734,70.69858
29.34133,112.084,4.995359,141.2078,73.05567
29.43346,111.7597,6.0075,137.5998,75.07649
29.41909,111.5289,9.318991,130.6883,72.04584
29.4071,111.957,8.443992,130.8583,79.26482
29.37232,111.9074,9.016161,119.7802,78.71928
29.37561,111.765,10.19329,175.6101,79.66368
29.34975,111.8693,9.036129,127.3323,74.07138
29.32729,111.581,9.428299,133.3969,75.2989
29.30397,111.659,9.07291,177.4691,70.70764
29.28247,111.5549,8.871908,262.7854,72.02007
29.25784,111.5967,8.609468,220.5543,82.38039
29.24133,111.3933,8.257844,302.8023,72.3233
29.2159,111.462,8.982626,160.8791,74.05625
29.20532,111.3634,8.250508,190.7056,76.78863
29.18443,111.3194,8.260613,181.456,70.78387
29.16384,111.2242,8.408998,299.2079,77.68968
29.14225,111.0953,8.360042,234.1186,75.54381
29.11945,110.9753,8.060607,186.5968,69.93401
29.10113,111.0553,7.673755,278.6442,68.92914
29.09208,110.9887,6.991415,211.266,72.41629
29.07562,111.1551,6.633904,120.9093,67.97179
29.06344,111.0751,6.447857,204.1177,69.56845
29.04885,111.3092,5.782993,144.3383,73.5633
29.04855,111.3557,5.797441,165.0885,70.70509
29.0347,111.3736,5.691002,191.5999,66.20918
29.01726,111.4503,5.386969,110.5594,69.09613
29.01233,111.3124,5.437769,88.18127,67.49042
29.0056,111.4691,4.986082,152.1908,66.51869
28.99998,111.3939,5.123482,105.397,64.36478
28.9827,111.3621,5.04389,98.60911,69.91846
28.96915,111.2683,5.031711,114.1938,63.48614
28.94626,111.2242,4.982522,120.0158,65.80016
28.93843,111.2589,4.84202,86.13915,67.90408
28.93759,111.3546,4.819829,94.86706,64.5763
28.93454,112.2235,4.552203,109.673,61.01296
28.92846,111.3129,4.580647,111.9335,60.22219
28.91679,111.2126,4.469697,135.7213,63.56324
28.9154,111.2723,4.675964,161.6541,61.08434
28.91608,110.8456,4.477601,165.6217,63.73553
28.90912,111.1271,4.573243,137.1441,57.66875
28.90557,111.1767,4.504828,106.1941,57.6425
28.93417,110.8108,4.982125,155.7106,56.73301
28.95142,110.8709,5.302145,104.8581,61.70846
28.92971,111.0922,4.822753,178.8858,57.6972
28.94897,111.1939,4.932695,144.9185,58.34764
28.94559,111.1575,5.348148,109.6256,59.62365
28.95016,110.9881,5.194669,106.3421,56.81094
28.93787,111.2669,4.977376,127.3826,55.71593
28.95132,111.2999,5.253971,111.9092,54.7804
29.05268,111.2318,6.649001,112.7809,51.32631
28.93015,111.3846,4.826152,97.81486,55.23212
28.98887,111.3728,5.457247,135.8433,53.86292
29.05173,111.3048,6.530026,172.7409,66.28976
28.98344,111.5902,5.418475,107.4224,53.24331
29.10298,111.5174,6.6671,110.8528,61.45656
28.9966,111.7376,5.026092,143.7068,53.09253
29.1115,111.4438,6.734271,159.0804,61.93063
29.11826,111.2221,7.517831,129.9889,62.20671
29.10347,111.307,7.162446,129.0451,62.99601
29.09248,111.3735,6.944292,125.9881,57.78143
29.02083,111.7849,5.659316,117.1447,54.18578
29.04634,111.4773,6.012258,96.94875,54.42219
29.00928,111.5579,4.990935,114.3628,52.97274
29.11885,111.232,7.413686,140.7911,67.45114
29.11378,111.4677,6.937905,136.8625,59.94859
29.03334,111.6064,6.063584,122.0779,60.49122
29.06935,111.2751,6.580765,125.7317,70.4221
29.14355,111.2527,7.566782,137.3028,69.38396
29.1265,111.3167,7.275455,140.0034,66.05389
29.17455,111.4528,7.887403,121.2198,75.50001
29.29846,111.9189,8.663415,126.9714,78.67773
29.23088,111.6218,8.264773,115.363,81.4715
29.01148,111.6163,5.312732,113.6352,68.10052
29.17691,111.8127,6.629536,141.0812,71.03109
29.1356,111.9748,6.333098,123.4552,70.39937
29.25635,111.9082,7.341735,113.6902,72.60303
29.32168,111.921,7.3767,109.1626,75.07655
29.33764,112.0328,7.842913,121.738,73.40664
29.33528,112.0996,7.157574,121.0866,77.11662
29.06572,111.8526,5.526727,132.5657,67.45476
29.17276,112.0952,5.768306,125.8521,69.3698
29.15671,112.1723,5.612539,117.7812,68.67852
29.0973,112.2275,4.862185,84.62595,67.07079
29.09207,112.3145,4.372984,98.78997,65.61721
29.21113,112.577,5.43194,133.174,68.77731
29.15963,112.5005,5.032632,107.2401,64.28612
29.29657,112.4777,5.927187,119.2552,71.11858
29.35051,112.3913,5.952023,120.0877,69.18837
29.25029,112.3643,5.5437,121.3564,72.40253
29.21175,112.1672,5.290993,91.07843,71.07233
29.25674,112.1303,5.399874,112.4285,70.36109
29.26292,112.0193,6.155263,210.4307,68.1141
29.35442,112.1194,6.396089,100.508,69.07535
29.30904,112.2776,5.757195,106.8415,69.29842
29.32192,112.4835,5.922772,97.80937,64.49374
29.28538,112.4093,6.582089,97.41808,68.21613
29.28233,112.1307,5.957052,135.9548,64.97443
29.2379,112.4247,4.556365,89.24808,68.17281
29.26615,111.8868,6.164166,104.4348,64.60175
29.50744,112.595,10.83957,124.4385,63.03763
29.43069,111.8606,8.945779,135.0682,61.79134
29.44044,111.7545,9.830381,115.4245,62.437
29.35898,112.8296,8.25857,124.901,65.01868
29.35512,112.2385,9.491189,88.62128,65.23637
29.28837,113.486,5.710229,145.6759,61.90845
29.28644,111.8312,8.367333,97.26611,62.24218
29.34064,112.1948,8.278153,111.3601,66.80238
29.34967,112.7442,9.333072,119.5562,68.47314
29.32851,112.5226,9.209296,133.2718,67.12534
29.28521,112.353,8.05875,112.1486,67.58121
29.2661,111.8906,8.853787,127.8784,70.99426
29.22349,112.3151,8.359521,100.4148,71.28101
29.20519,112.0594,8.065332,134.907,68.02149
29.17401,111.7197,8.406147,139.1725,67.94947
29.13735,111.6136,7.844976,130.4955,63.8699
29.12267,111.6797,8.464368,107.8834,67.06991
29.09245,111.4859,7.846918,99.57841,63.98945
29.06672,111.4492,8.027596,106.4588,65.15359
29.04005,111.4949,7.466186,114.8266,66.81272
29.00834,111.2367,7.823638,219.9652,62.63055
28.98297,111.1692,7.570633,157.6655,64.43432
28.95948,111.2349,6.99041,147.369,64.0164
28.94518,111.369,6.405869,110.4787,64.88499
28.93055,111.4235,5.936209,111.7488,62.42837
28.92154,111.9697,5.466674,152.5866,64.09671
28.90079,111.9984,5.042093,126.3626,61.02145
28.89174,112.1103,4.604371,92.49905,60.44905
28.88056,111.3028,4.589576,99.08444,58.11991
28.87734,112.2433,4.069208,96.74001,57.74918
28.86651,111.9672,4.004763,177.7115,53.72898
28.85478,111.9374,3.497749,113.5053,57.32426
28.8482,112.1283,3.586787,122.1785,55.76785
28.83537,112.0262,3.346058,148.5538,53.41624
28.82991,111.7258,3.169612,115.9065,52.63101
28.82265,111.6228,3.779898,104.3063,53.80262
28.82695,111.7053,4.205387,196.8973,56.81496
28.83289,111.4465,4.353889,136.5839,58.83948
28.82151,111.8398,4.129692,131.024,58.49401
27.7779,0.05494506,7.467883,37.38234,189.0354
28.80503,112.0491,4.81438,103.7906,87.61659
28.8271,111.641,4.744743,96.43382,74.64279
28.83823,111.6344,4.7714,95.36703,73.25569
28.84725,111.4723,4.853376,105.7544,73.12851
28.84538,111.5977,4.828341,110.5483,66.30833
28.86135,111.6787,5.062073,92.64298,67.28017
28.86293,111.8208,4.880851,78.62464,65.80935
28.90221,111.7704,5.195392,112.2202,64.92539
28.89481,111.8242,5.099597,110.1965,72.20853
28.91282,111.7918,5.500154,126.7394,69.21386
28.87818,112.2143,4.454922,135.1794,67.80713
28.89365,112.5375,5.124597,86.86133,69.88564
28.91474,111.5961,5.842318,140.5916,75.48006
28.88933,112.0667,5.141004,112.621,69.05506
28.90182,112.0275,5.438674,109.8248,76.78385
28.88015,112.2363,4.986454,83.73283,69.78111
28.89915,112.1709,5.396986,93.84785,70.42731
28.95876,112.3212,6.220788,111.9021,79.39927
28.95265,112.4092,5.754083,112.1881,76.0229
28.96189,112.4285,6.369664,112.2698,87.54946
28.96416,112.7979,5.974596,84.39814,81.01749
28.9006,112.8348,4.800658,87.47137,75.95654
29.01026,112.7911,6.793362,125.4297,89.49432
28.94839,112.7696,6.00906,98.36929,78.78034
29.03818,112.8834,7.20551,120.1712,98.93002
29.0612,113.1834,6.887715,135.1484,100.6089
28.98827,112.9565,6.522872,100.1071,91.83377
28.96415,112.9426,6.075129,108.5622,88.63152
28.96636,113.6102,5.959147,114.948,90.02888
28.97055,113.7287,5.869729,153.6105,90.89588
28.99014,113.744,5.92877,135.6111,97.88006
29.04505,113.4857,6.610087,131.7928,100.1073
28.98124,113.3586,5.857522,115.9841,98.21887
29.11801,114.021,7.455774,134.7745,106.595
28.95329,113.6077,5.762494,105.5526,91.52596
28.88854,113.1287,4.775691,100.3906,91.05997
28.92775,113.4319,5.078946,109.7894,92.64324
29.07778,114.4857,6.315933,157.5682,104.2876
29.05421,114.5276,5.48469,149.2635,106.8723
29.07132,114.333,6.254355,169.5201,106.48
29.0575,114.519,6.24089,120.9055,100.3311
28.95466,113.4712,5.521371,133.4264,93.19994
29.02412,113.7059,5.709428,137.693,97.51628
29.12052,113.7938,6.597992,179.5829,98.40427
29.03481,114.044,5.490467,154.0991,91.30795
29.04967,114.1631,5.583146,162.652,90.50711
29.0489,114.0762,5.753631,112.8899,89.54106
29.01464,114.1085,5.065812,114.9889,90.52702
29.0535,114.0096,5.73421,138.2429,84.22832
29.10788,113.8727,6.165838,138.526,80.62885
29.07061,113.7651,5.727654,116.3651,75.27886
29.04122,113.8279,5.237197,111.9879,74.35692
29.04295,113.6743,5.232997,116.7641,83.04953
28.96586,113.5716,4.31433,97.17466,76.31197
29.11056,113.8367,5.72921,146.0937,76.72678
29.1596,113.967,6.481184,119.6507,89.92387
29.07799,113.8283,5.552131,103.8364,83.4822
29.07674,114.3065,5.386987,100.2681,79.60898
29.10759,114.0984,5.894344,97.61868,79.74475
29.05823,113.9999,5.137329,163.2501,79.11782
29.06529,113.6892,5.145219,90.29873,79.56917
29.03835,113.6706,5.008947,105.0109,79.6594
29.11703,113.8204,6.677101,140.0569,79.541
29.18343,114.2841,7.032457,99.29349,81.14045
29.10354,114.2161,7.532649,128.4777,84.53693
29.03662,114.3542,5.732072,125.043,86.62482
29.07264,114.4437,7.816826,135.5817,85.72742
29.10498,116.4054,7.96805,112.1242,83.10513
29.06446,114.5838,7.229268,111.7494,79.10816
29.06346,114.1643,6.835598,142.8163,81.11329
29.09635,115.8884,10.46587,139.0216,90.13329
29.08573,116.4051,10.46114,196.3673,97.65542
29.07695,116.6131,10.75508,108.1202,86.13382
29.06749,115.8842,9.182305,103.4411,85.90822
29.04902,115.269,8.863538,151.7827,85.52622
29.03739,115.1309,7.742376,114.622,80.54258
29.00562,115.0189,7.260839,187.9111,85.14864
28.99242,114.8988,8.332096,113.1853,84.89265
28.97461,114.7404,8.03625,123.6046,86.61611
28.9508,114.254,7.760518,127.6991,82.14182
28.9343,114.7466,7.855346,141.2476,79.64761
28.91363,113.9513,7.996624,141.0231,77.72786
28.89798,114.0473,7.059369,119.6094,81.85268
28.88264,113.8167,7.629837,106.8419,80.07938
28.86575,113.8007,7.596199,122.8303,83.35129
28.85961,113.7101,7.130884,138.1639,83.8632
28.84483,114.0686,6.587376,123.857,75.69829
28.83366,114.2726,5.767912,140.7185,79.53474
28.82631,114.1691,5.824164,130.7833,73.12195
28.82545,114.5975,4.241246,98.88828,78.06522
28.82341,114.7752,3.884747,113.0189,73.73608
28.82067,114.2338,3.963537,141.3061,72.27378
28.81912,114.4713,4.023563,98.89233,69.24883
28.80967,114.115,4.338524,96.31797,71.44553
28.81536,113.5041,5.094061,113.6424,75.3247
28.81071,113.5253,5.365529,130.5431,73.30976
28.81031,113.658,4.997865,125.1817,68.52408
28.82224,113.7915,4.895595,125.7185,66.50588
28.82981,113.7189,5.237931,105.8747,72.02477
28.84747,113.7252,5.112625,114.8954,71.89633
28.84355,113.8632,4.767135,96.24309,68.4677
28.85477,113.7793,5.524088,111.2761,73.83568
28.86556,113.7111,5.752633,102.32,72.44256
28.8558,113.7309,5.143184,99.19752,73.97122
28.84003,113.7086,4.8784,107.5241,68.27923
28.90726,113.694,6.394778,108.251,66.60649
28.93357,113.7715,6.496719,130.9336,65.7544
28.8865,113.8009,5.773353,117.5569,63.61675
28.92448,113.8364,6.396736,101.5534,68.69209
28.88253,113.8786,5.045567,146.1681,65.81844
28.93404,113.8841,6.219053,117.8669,66.34698
28.90867,113.9679,5.515118,120.2939,64.45672
29.03651,113.8946,7.468436,116.3008,77.01968
29.00189,113.9146,7.136485,125.9528,71.07865
28.97108,113.9158,6.570646,143.7311,77.53844
28.94483,113.9072,6.446656,93.7289,72.81894
28.90238,114.0325,5.716056,101.392,74.31259
28.93206,114.1583,5.829562,141.5168,76.43765
28.93023,114.0387,5.302458,144.1492,74.73618
29.00492,113.9713,6.743847,129.032,85.06253
28.97855,114.0371,6.667982,106.7389,80.53936
28.97923,113.9882,6.485745,125.6322,88.64092
29.0082,113.9229,7.131826,133.5391,91.0532
29.04674,114.1035,7.521995,139.4611,91.16822
28.99701,113.9987,6.828308,138.9427,95.0575
29.00006,114.0992,6.776333,116.3428,93.17233
29.64085,119.834,12.96678,167.0186,101.3852
28.95018,114.3638,6.279262,112.1044,98.42894
28.95331,114.6199,5.767438,141.8288,88.96782
29.12241,114.5225,7.343513,123.9364,99.39094
29.02438,114.3746,6.252575,106.8673,99.39886
29.06118,114.5208,6.646411,141.7993,95.36772
29.1126,114.5888,6.516751,143.9713,97.42553
29.29868,115.0149,7.606651,171.6331,98.39458
29.08311,114.6815,6.335491,112.8977,98.49992
28.93899,114.4153,5.217887,131.6926,88.0831
29.03405,114.5718,5.937505,111.4338,85.82761
29.00308,114.4979,5.77971,158.6263,87.56015
29.08054,114.7917,5.693177,165.4332,87.19276
29.07871,114.7479,5.84065,125.2354,88.55106
29.02059,114.6149,5.286752,112.568,82.01962
29.04746,114.6242,5.568828,135.4346,84.66431
28.97581,114.5872,4.801847,137.0961,78.1096
28.95967,114.6623,4.541748,107.2947,76.10531
29.25131,114.7564,6.929965,129.2568,79.59469
29.14957,114.592,6.180539,125.1085,80.41696
29.06922,114.8926,5.287412,110.4499,78.30108
29.1126,114.911,5.718001,137.4497,77.98877
29.0365,114.8711,4.897913,134.7372,76.22196
